time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), 
2025-01-10 03:42:49.063900, 1736451766200, 0, 2863, 1.0, 3.0, 10.0, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:49.075656, 1736451769000, 2664, 11, 0.0, 3.0, 10.0, 2.2008, 7.3631, 0.0, 3.0, 0.0001, 
2025-01-10 03:42:49.214206, 1736451769200, 4, 10, 0.0, 3.0, 10.0, 2.2008, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:42:49.404927, 1736451769400, 0, 4, 0.0, 3.0, 9.966891803024119, 2.2008, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:42:50.978358, 1736451769600, 2, 1373, 0.0, 3.0, 9.966891803024119, 2.2008, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:42:50.993909, 1736451771000, 1180, 13, 1.0, 3.0, 9.966891803024119, 2.2008, 7.3631, 1.0, 3.0, 0.0, 
2025-01-10 03:42:51.222939, 1736451771200, 3, 19, 1.0, 3.0, 9.976891803024117, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:51.406766, 1736451771400, 0, 6, 1.0, 3.0, 9.964583496057946, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:53.032617, 1736451771600, 3, 1429, 1.0, 3.0, 10.0, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:53.034335, 1736451773000, 1233, 0, 1.0, 3.0, 10.0, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:53.202667, 1736451773200, 0, 1, 1.0, 3.0, 10.0, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:53.408805, 1736451773400, 4, 4, 1.0, 3.0, 9.980764786234232, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:55.768771, 1736451773600, 1, 2166, 1.0, 3.0, 10.0, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:55.772149, 1736451775800, 1969, 2, 1.0, 3.0, 10.0, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:56.002221, 1736451776000, 0, 1, 1.0, 3.0, 10.0, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:56.208275, 1736451776200, 0, 8, 1.0, 3.0, 9.96060337057438, 2.2008, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:59.007909, 1736451776400, 0, 2596, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:59.008866, 1736451779000, 2408, 0, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:59.202150, 1736451779200, 1, 0, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:42:59.414391, 1736451779400, 2, 12, 1.0, 3.0, 9.964023393515227, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:01.402487, 1736451779600, 0, 1801, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:01.404029, 1736451781400, 1603, 0, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:01.601671, 1736451781600, 1, 0, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:01.807107, 1736451781800, 0, 7, 1.0, 3.0, 9.962537092718813, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:03.296905, 1736451782000, 1, 1294, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:03.299214, 1736451783200, 1098, 0, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:03.401972, 1736451783400, 0, 1, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:03.610710, 1736451783600, 1, 9, 1.0, 3.0, 9.967267033888417, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:05.047125, 1736451783800, 7, 1240, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:05.055077, 1736451785000, 1047, 8, 0.0, 3.0, 10.0, 3.0366, 7.3631, 0.0, 3.0, 0.0001, 
2025-01-10 03:43:05.211298, 1736451785200, 2, 9, 0.0, 3.0, 10.0, 3.0366, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:43:05.409976, 1736451785400, 1, 8, 0.0, 3.0, 9.966892826015966, 3.0366, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:43:07.685708, 1736451785600, 1, 2081, 0.0, 3.0, 9.966892826015966, 3.0366, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:43:07.689863, 1736451787600, 1887, 1, 0.0, 3.0, 9.966892826015966, 3.0366, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:43:07.803061, 1736451787800, 0, 2, 0.0, 3.0, 9.966892826015966, 3.0366, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:43:08.012082, 1736451788000, 1, 10, 0.0, 3.0, 9.91988040466442, 3.0366, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:43:10.936878, 1736451788200, 8, 2727, 0.0, 3.0, 9.91988040466442, 3.0366, 7.3631, 0.0, 3.0, 0.0, 
2025-01-10 03:43:10.955917, 1736451791000, 2537, 18, 1.0, 3.0, 9.91988040466442, 3.0366, 7.3631, 1.0, 3.0, 0.0, 
2025-01-10 03:43:11.204102, 1736451791200, 1, 1, 1.0, 3.0, 9.926547071331086, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:11.412684, 1736451791400, 0, 12, 1.0, 3.0, 9.906907238532622, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:14.033556, 1736451791600, 4, 2407, 1.0, 3.0, 9.996907238532602, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:14.034326, 1736451794000, 2234, 0, 1.0, 3.0, 9.996907238532602, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:14.208780, 1736451794200, 3, 4, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:14.411287, 1736451794400, 1, 10, 1.0, 3.0, 9.984021214669276, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:16.035507, 1736451794600, 1, 1434, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:16.036200, 1736451796000, 1236, 0, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:16.214894, 1736451796200, 5, 10, 1.0, 3.0, 10.0, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:16.410401, 1736451796400, 1, 9, 1.0, 3.0, 9.988594734162195, 3.0366, 7.3631, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:18.218131, 1736451796600, 0, 1610, 1.0, 3.0, 10.0, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:18.223007, 1736451798200, 1418, 1, 1.0, 3.0, 10.0, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:18.405741, 1736451798400, 1, 4, 1.0, 3.0, 10.0, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:18.610834, 1736451798600, 1, 9, 1.0, 3.0, 9.988517157546024, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:19.889306, 1736451798800, 1, 1086, 1.0, 3.0, 10.0, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:19.892640, 1736451799800, 891, 1, 1.0, 3.0, 10.0, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:20.008355, 1736451800000, 5, 3, 1.0, 3.0, 10.0, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:20.212576, 1736451800200, 0, 12, 1.0, 3.0, 9.98034475803459, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:21.716575, 1736451800400, 0, 1299, 1.0, 3.0, 10.0, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:21.724995, 1736451801800, 1117, 8, 0.0, 3.0, 10.0, 3.0366, 6.409, 0.0, 3.0, 0.0001, 
2025-01-10 03:43:22.003902, 1736451802000, 1, 1, 0.0, 3.0, 10.0, 3.0366, 6.409, 0.0, 3.0, 0.0, 
2025-01-10 03:43:22.220523, 1736451802200, 5, 15, 0.0, 3.0, 9.973029888800605, 3.0366, 6.409, 0.0, 3.0, 0.0, 
2025-01-10 03:43:24.217297, 1736451802400, 0, 1816, 0.0, 3.0, 9.973029888800605, 3.0366, 6.409, 0.0, 3.0, 0.0, 
2025-01-10 03:43:24.228523, 1736451804200, 1618, 10, 1.0, 3.0, 9.973029888800605, 3.0366, 6.409, 1.0, 3.0, 0.0, 
2025-01-10 03:43:24.404679, 1736451804400, 1, 2, 1.0, 3.0, 9.976363222133939, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:24.609638, 1736451804600, 0, 9, 1.0, 3.0, 9.942436939155929, 3.0366, 6.409, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:26.955498, 1736451804800, 2, 2149, 1.0, 3.0, 10.0, 3.0366, 5.5585, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:26.956395, 1736451807000, 1956, 0, 1.0, 3.0, 10.0, 3.0366, 5.5585, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:27.203085, 1736451807200, 0, 1, 1.0, 3.0, 10.0, 3.0366, 5.5585, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:27.409541, 1736451807400, 1, 8, 1.0, 3.0, 9.966506566887848, 3.0366, 5.5585, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:28.938741, 1736451807600, 0, 1337, 1.0, 3.0, 10.0, 3.0366, 5.5585, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:28.950538, 1736451809000, 1141, 9, 0.0, 3.0, 10.0, 3.0366, 5.5585, 0.0, 3.0, 0.0001, 
2025-01-10 03:43:29.204593, 1736451809200, 0, 2, 0.0, 3.0, 10.0, 3.0366, 5.5585, 0.0, 3.0, 0.0, 
2025-01-10 03:43:29.409922, 1736451809400, 0, 9, 0.0, 3.0, 9.975977119338872, 3.0366, 5.5585, 0.0, 3.0, 0.0, 
2025-01-10 03:43:32.353433, 1736451809600, 6, 2745, 0.0, 3.0, 9.975977119338872, 3.0366, 5.5585, 0.0, 3.0, 0.0, 
2025-01-10 03:43:32.355723, 1736451812400, 2554, 1, 0.0, 3.0, 9.975977119338872, 3.0366, 5.5585, 0.0, 3.0, 0.0, 
2025-01-10 03:43:32.603150, 1736451812600, 1, 1, 0.0, 3.0, 9.975977119338872, 3.0366, 5.5585, 0.0, 3.0, 0.0, 
2025-01-10 03:43:32.806374, 1736451812800, 0, 6, 0.0, 3.0, 9.95627696314127, 3.0366, 5.5585, 0.0, 3.0, 0.0, 
2025-01-10 03:43:35.274389, 1736451813000, 0, 2263, 0.0, 3.0, 9.95627696314127, 3.0366, 7.6448, 0.0, 3.0, 0.0, 
2025-01-10 03:43:35.284967, 1736451815200, 2075, 10, 1.0, 3.0, 9.95627696314127, 3.0366, 7.6448, 1.0, 3.0, 0.0, 
2025-01-10 03:43:35.428020, 1736451815400, 5, 21, 1.0, 3.0, 9.962943629807937, 3.0366, 7.6448, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:35.613757, 1736451815600, 1, 12, 1.0, 3.0, 9.94859668409893, 3.0366, 7.6448, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:37.957161, 1736451815800, 1, 2154, 1.0, 3.0, 10.0, 3.0366, 7.6448, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:37.971895, 1736451818000, 1959, 12, 0.0, 3.0, 10.0, 3.0366, 7.6448, 0.0, 3.0, 0.0001, 
2025-01-10 03:43:38.207802, 1736451818200, 6, 1, 0.0, 3.0, 10.0, 3.0366, 7.6448, 0.0, 3.0, 0.0, 
2025-01-10 03:43:38.421395, 1736451818400, 6, 15, 0.0, 3.0, 9.98919298711583, 3.0366, 7.6448, 0.0, 3.0, 0.0, 
2025-01-10 03:43:40.157835, 1736451818600, 0, 1557, 0.0, 3.0, 9.98919298711583, 3.0366, 7.6448, 0.0, 3.0, 0.0, 
2025-01-10 03:43:40.159274, 1736451820200, 1358, 1, 0.0, 3.0, 9.98919298711583, 3.0366, 7.6448, 0.0, 3.0, 0.0, 
2025-01-10 03:43:40.406420, 1736451820400, 0, 2, 0.0, 3.0, 9.98919298711583, 3.0366, 7.6448, 0.0, 3.0, 0.0, 
2025-01-10 03:43:40.611199, 1736451820600, 1, 9, 0.0, 3.0, 9.977759422940057, 3.0366, 7.6448, 0.0, 3.0, 0.0, 
2025-01-10 03:43:43.039554, 1736451820800, 0, 2235, 0.0, 3.0, 9.977759422940057, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:43.048378, 1736451823000, 2040, 8, 1.0, 3.0, 9.977759422940057, 3.0366, 6.1931, 1.0, 3.0, 0.0, 
2025-01-10 03:43:43.203930, 1736451823200, 0, 2, 1.0, 3.0, 9.981092756273389, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:43.412550, 1736451823400, 2, 10, 1.0, 3.0, 9.964118413294626, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:44.718615, 1736451823600, 0, 1117, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:44.722272, 1736451824800, 919, 2, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:45.003855, 1736451825000, 0, 2, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:45.212721, 1736451825200, 1, 11, 1.0, 3.0, 9.95838824139921, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:46.579574, 1736451825400, 1, 1177, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:46.581349, 1736451826600, 980, 1, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:46.802690, 1736451826800, 0, 1, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:47.019976, 1736451827000, 5, 15, 1.0, 3.0, 9.966089301978258, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:48.919418, 1736451827200, 1, 1709, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:48.929157, 1736451829000, 1520, 9, 0.0, 3.0, 10.0, 3.0366, 6.1931, 0.0, 3.0, 0.0001, 
2025-01-10 03:43:49.205245, 1736451829200, 2, 1, 0.0, 3.0, 10.0, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:49.408511, 1736451829400, 0, 8, 0.0, 3.0, 9.96096639908491, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:51.875528, 1736451829600, 1, 2272, 0.0, 3.0, 9.96096639908491, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:51.888794, 1736451831800, 2076, 12, 1.0, 3.0, 9.96096639908491, 3.0366, 6.1931, 1.0, 3.0, 0.0, 
2025-01-10 03:43:52.027736, 1736451832000, 4, 23, 1.0, 3.0, 9.967633065751576, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:52.214078, 1736451832200, 0, 13, 1.0, 3.0, 9.956841672711953, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:54.532128, 1736451832400, 1, 2122, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:54.532903, 1736451834600, 1932, 1, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:54.825864, 1736451834800, 5, 20, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:55.009794, 1736451835000, 0, 9, 1.0, 3.0, 9.98297176203672, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:57.354813, 1736451835200, 3, 2150, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:43:57.368917, 1736451837400, 1956, 11, 0.0, 3.0, 10.0, 3.0366, 6.1931, 0.0, 3.0, 0.0001, 
2025-01-10 03:43:57.604010, 1736451837600, 1, 1, 0.0, 3.0, 10.0, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:57.809446, 1736451837800, 0, 9, 0.0, 3.0, 9.966734324103921, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:59.087636, 1736451838000, 3, 1083, 0.0, 3.0, 9.966734324103921, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:59.089473, 1736451839000, 888, 1, 0.0, 3.0, 9.966734324103921, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:59.219236, 1736451839200, 8, 11, 0.0, 3.0, 9.966734324103921, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:43:59.405974, 1736451839400, 0, 5, 0.0, 3.0, 9.953570743269298, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:01.153259, 1736451839600, 1, 1551, 0.0, 3.0, 9.953570743269298, 3.0366, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:01.162559, 1736451841200, 1354, 8, 1.0, 3.0, 9.953570743269298, 3.0366, 6.1931, 1.0, 3.0, 0.0, 
2025-01-10 03:44:01.401274, 1736451841400, 0, 1, 1.0, 3.0, 9.960237409935964, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:01.608971, 1736451841600, 0, 9, 1.0, 3.0, 9.921680433054641, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:04.686370, 1736451841800, 1, 2883, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:04.689423, 1736451844600, 2688, 0, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:04.804074, 1736451844800, 1, 1, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:05.009853, 1736451845000, 3, 6, 1.0, 3.0, 9.95831157300671, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:07.961366, 1736451845200, 1, 2758, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:07.965724, 1736451848000, 2563, 2, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:08.205102, 1736451848200, 2, 1, 1.0, 3.0, 10.0, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:08.420191, 1736451848400, 5, 15, 1.0, 3.0, 9.981712096558496, 3.0366, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:11.178283, 1736451848600, 5, 2563, 1.0, 3.0, 10.0, 2.3538, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:11.179849, 1736451851200, 2379, 0, 1.0, 3.0, 10.0, 2.3538, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:11.402757, 1736451851400, 0, 1, 1.0, 3.0, 10.0, 2.3538, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:11.605974, 1736451851600, 0, 5, 1.0, 3.0, 9.97460816743696, 2.3538, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:13.986294, 1736451851800, 0, 2185, 1.0, 3.0, 10.0, 2.3538, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:13.996160, 1736451854000, 1987, 9, 0.0, 3.0, 10.0, 2.3538, 6.1931, 0.0, 3.0, 0.0001, 
2025-01-10 03:44:14.212934, 1736451854200, 3, 9, 0.0, 3.0, 10.0, 2.3538, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:14.412585, 1736451854400, 1, 11, 0.0, 3.0, 9.962864814803336, 2.3538, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:17.316726, 1736451854600, 1, 2714, 0.0, 3.0, 9.962864814803336, 2.3538, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:17.319168, 1736451857400, 2518, 0, 0.0, 3.0, 9.962864814803336, 2.3538, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:17.607960, 1736451857600, 0, 1, 0.0, 3.0, 9.962864814803336, 2.3538, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:17.808726, 1736451857800, 1, 7, 0.0, 3.0, 9.930783769307885, 2.3538, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:20.203614, 1736451858000, 2, 2189, 0.0, 3.0, 9.930783769307885, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:20.212537, 1736451860200, 2004, 8, 1.0, 3.0, 9.930783769307885, 1.7783, 6.1931, 1.0, 3.0, 0.0, 
2025-01-10 03:44:20.403647, 1736451860400, 0, 2, 1.0, 3.0, 9.937450435974549, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:20.609582, 1736451860600, 1, 8, 1.0, 3.0, 9.931420127274972, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:22.881611, 1736451860800, 1, 2080, 1.0, 3.0, 10.0, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:22.889247, 1736451862800, 1882, 7, 0.0, 3.0, 10.0, 1.7783, 6.1931, 0.0, 3.0, 0.0001, 
2025-01-10 03:44:23.006339, 1736451863000, 3, 2, 0.0, 3.0, 10.0, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:23.211680, 1736451863200, 1, 10, 0.0, 3.0, 9.989103833839382, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:25.864051, 1736451863400, 0, 2462, 0.0, 3.0, 9.989103833839382, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:25.865555, 1736451865800, 2264, 1, 0.0, 3.0, 9.989103833839382, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:26.005119, 1736451866000, 3, 1, 0.0, 3.0, 9.989103833839382, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:26.211691, 1736451866200, 1, 10, 0.0, 3.0, 9.957048584524445, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:27.914340, 1736451866400, 6, 1503, 0.0, 3.0, 9.957048584524445, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:27.929463, 1736451868000, 1315, 14, 1.0, 3.0, 9.957048584524445, 1.7783, 6.1931, 1.0, 3.0, 0.0, 
2025-01-10 03:44:28.205365, 1736451868200, 1, 1, 1.0, 3.0, 9.963715251191111, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:28.409054, 1736451868400, 1, 7, 1.0, 3.0, 9.945392576742908, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:30.919747, 1736451868600, 6, 2313, 1.0, 3.0, 10.0, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:30.934055, 1736451871000, 2120, 14, 0.0, 3.0, 10.0, 1.7783, 6.1931, 0.0, 3.0, 0.0001, 
2025-01-10 03:44:31.204571, 1736451871200, 1, 1, 0.0, 3.0, 10.0, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:31.411010, 1736451871400, 1, 9, 0.0, 3.0, 9.971038878500469, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:34.428568, 1736451871600, 0, 2827, 0.0, 3.0, 9.971038878500469, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:34.431356, 1736451874400, 2629, 1, 0.0, 3.0, 9.971038878500469, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:34.615216, 1736451874600, 5, 9, 0.0, 3.0, 9.971038878500469, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:34.815087, 1736451874800, 2, 13, 0.0, 3.0, 9.942406872447576, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:37.227536, 1736451875000, 2, 2225, 0.0, 3.0, 9.942406872447576, 1.7783, 6.1931, 0.0, 3.0, 0.0, 
2025-01-10 03:44:37.237332, 1736451877200, 2028, 9, 1.0, 3.0, 9.942406872447576, 1.7783, 6.1931, 1.0, 3.0, 0.0, 
2025-01-10 03:44:37.407576, 1736451877400, 0, 2, 1.0, 3.0, 9.945740205780908, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
2025-01-10 03:44:37.608749, 1736451877600, 0, 8, 1.0, 3.0, 9.925020675613494, 1.7783, 6.1931, 1.0, 3.0, 0.0001, 
