time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2025-01-10 03:56:01.608149, 1736452559600, 1, 2003, 1.0, 3.0, 0.0, 1.4373, 5.0, 
2025-01-10 03:56:01.609013, 1736452561600, 1808, 1, 1.0, 3.0, 0.0, 1.4373, 5.0, 
2025-01-10 03:56:01.810765, 1736452561800, 1, 9, 1.0, 3.0, 0.0, 1.4373, 4.0, 
2025-01-10 03:56:02.023909, 1736452562000, 5, 15, 1.0, 3.0, 0.0, 1.4373, 3.0, 
2025-01-10 03:56:04.214362, 1736452562200, 0, 2005, 1.0, 3.0, 0.0, 1.4373, 12.0, 
2025-01-10 03:56:04.215547, 1736452564200, 1815, 0, 1.0, 3.0, 0.0, 1.4373, 12.0, 
2025-01-10 03:56:04.403544, 1736452564400, 0, 2, 1.0, 3.0, 0.0, 1.4373, 11.5, 
2025-01-10 03:56:04.611757, 1736452564600, 1, 1, 1.0, 3.0, 0.0, 1.4373, 10.0, 
2025-01-10 03:56:06.807327, 1736452564800, 1, 2002, 1.0, 3.0, 0.0, 1.4373, 19.0, 
2025-01-10 03:56:06.808223, 1736452566800, 1807, 1, 1.0, 3.0, 0.0, 1.4373, 19.0, 
2025-01-10 03:56:07.012938, 1736452567000, 2, 11, 1.0, 3.0, 0.0, 1.4373, 18.0, 
2025-01-10 03:56:07.215732, 1736452567200, 1, 2, 1.0, 3.0, 0.0, 1.4373, 17.0, 
2025-01-10 03:56:09.413523, 1736452567400, 0, 2004, 1.0, 3.0, 0.0, 1.4373, 6.0, 
2025-01-10 03:56:09.414460, 1736452569400, 1814, 0, 1.0, 3.0, 0.0, 1.4373, 6.0, 
2025-01-10 03:56:09.603611, 1736452569600, 0, 2, 1.0, 3.0, 0.0, 1.4373, 5.5, 
2025-01-10 03:56:09.812671, 1736452569800, 7, 2, 1.0, 3.0, 0.0, 1.4373, 4.0, 
2025-01-10 03:56:12.003644, 1736452570000, 0, 2003, 1.0, 3.0, 0.0, 1.4373, 13.5, 
2025-01-10 03:56:12.004879, 1736452572000, 1804, 0, 1.0, 3.0, 0.0, 1.4373, 13.5, 
2025-01-10 03:56:12.203582, 1736452572200, 0, 2, 1.0, 3.0, 0.0, 1.4373, 12.5, 
2025-01-10 03:56:12.404253, 1736452572400, 1, 2, 1.0, 3.0, 0.0, 1.4373, 11.5, 
2025-01-10 03:56:14.623674, 1736452572600, 2, 2002, 1.0, 3.0, 0.02666666666666667, 1.4373, 0.0, 
2025-01-10 03:56:14.624688, 1736452574600, 1824, 0, 1.0, 3.0, 0.02666666666666667, 1.4373, 0.0, 
2025-01-10 03:56:14.804482, 1736452574800, 0, 3, 1.0, 3.0, 0.04, 1.4373, 19.5, 
2025-01-10 03:56:15.002169, 1736452575000, 1, 1, 1.0, 3.0, 0.0, 1.4373, 18.5, 
2025-01-10 03:56:17.212140, 1736452575200, 4, 2008, 1.0, 3.0, 0.0, 1.4373, 7.0, 
2025-01-10 03:56:17.213377, 1736452577200, 1812, 1, 1.0, 3.0, 0.0, 1.4373, 7.0, 
2025-01-10 03:56:17.403113, 1736452577400, 0, 2, 1.0, 3.0, 0.0, 1.4373, 6.5, 
2025-01-10 03:56:17.613254, 1736452577600, 0, 4, 1.0, 3.0, 0.0, 1.4373, 5.0, 
2025-01-10 03:56:19.828916, 1736452577800, 1, 2007, 1.0, 3.0, 0.0, 1.4373, 14.0, 
2025-01-10 03:56:19.830295, 1736452579800, 1829, 1, 1.0, 3.0, 0.0, 1.4373, 14.0, 
2025-01-10 03:56:20.039260, 1736452580000, 1, 38, 1.0, 3.0, 0.0, 1.4373, 13.0, 
2025-01-10 03:56:20.204206, 1736452580200, 0, 3, 1.0, 3.0, 0.0, 1.4373, 12.5, 
2025-01-10 03:56:22.427480, 1736452580400, 0, 2003, 1.0, 3.0, 0.0, 1.2802, 1.0, 
2025-01-10 03:56:22.428635, 1736452582400, 1828, 0, 1.0, 3.0, 0.0, 1.2802, 1.0, 
2025-01-10 03:56:22.615642, 1736452582600, 0, 15, 1.0, 3.0, 0.0, 1.2802, 0.0, 
2025-01-10 03:56:22.813822, 1736452582800, 1, 4, 1.0, 3.0, 0.0, 1.2802, 19.5, 
2025-01-10 03:56:25.004539, 1736452583000, 1, 2003, 1.0, 3.0, 0.0, 1.2802, 8.5, 
2025-01-10 03:56:25.005914, 1736452585000, 1805, 1, 1.0, 3.0, 0.0, 1.2802, 8.5, 
2025-01-10 03:56:25.208646, 1736452585200, 1, 7, 1.0, 3.0, 0.0, 1.2802, 7.5, 
2025-01-10 03:56:25.402810, 1736452585400, 0, 2, 1.0, 3.0, 0.0, 1.2802, 6.5, 
2025-01-10 03:56:27.626832, 1736452585600, 3, 2004, 1.0, 3.0, 0.0, 1.2802, 15.0, 
2025-01-10 03:56:27.627768, 1736452587600, 1827, 1, 1.0, 3.0, 0.0, 1.2802, 15.0, 
2025-01-10 03:56:27.815222, 1736452587800, 1, 14, 1.0, 3.0, 0.0, 1.2802, 14.0, 
2025-01-10 03:56:28.002467, 1736452588000, 1, 1, 1.0, 3.0, 0.0, 1.2802, 13.5, 
2025-01-10 03:56:30.227822, 1736452588200, 2, 2006, 1.0, 3.0, 0.0, 1.2802, 2.0, 
2025-01-10 03:56:30.228803, 1736452590200, 1828, 1, 1.0, 3.0, 0.0, 1.2802, 2.0, 
2025-01-10 03:56:30.402286, 1736452590400, 1, 1, 1.0, 3.0, 0.0, 1.2802, 1.5, 
2025-01-10 03:56:30.606119, 1736452590600, 1, 3, 1.0, 3.0, 0.013333333333333334, 1.2802, 0.5, 
2025-01-10 03:56:32.831577, 1736452590800, 1, 2013, 1.0, 3.0, 0.0, 1.2802, 9.0, 
2025-01-10 03:56:32.832446, 1736452592800, 1832, 0, 1.0, 3.0, 0.0, 1.2802, 9.0, 
2025-01-10 03:56:33.037686, 1736452593000, 2, 35, 1.0, 3.0, 0.0, 1.2802, 8.0, 
2025-01-10 03:56:33.203221, 1736452593200, 0, 1, 1.0, 3.0, 0.0, 1.2802, 7.5, 
2025-01-10 03:56:35.419732, 1736452593400, 0, 2006, 1.0, 3.0, 0.0, 1.3994, 16.0, 
2025-01-10 03:56:35.420766, 1736452595400, 1820, 0, 1.0, 3.0, 0.0, 1.3994, 16.0, 
2025-01-10 03:56:35.602779, 1736452595600, 0, 2, 1.0, 3.0, 0.0, 1.3994, 15.5, 
2025-01-10 03:56:35.815420, 1736452595800, 5, 1, 1.0, 3.0, 0.0, 1.3994, 14.0, 
2025-01-10 03:56:38.005424, 1736452596000, 1, 2004, 1.0, 3.0, 0.0, 1.3994, 3.5, 
2025-01-10 03:56:38.006519, 1736452598000, 1806, 0, 1.0, 3.0, 0.0, 1.3994, 3.5, 
2025-01-10 03:56:38.203583, 1736452598200, 0, 3, 1.0, 3.0, 0.0, 1.3994, 2.5, 
2025-01-10 03:56:38.425011, 1736452598400, 2, 4, 1.0, 3.0, 0.0, 1.3994, 1.0, 
2025-01-10 03:56:40.616889, 1736452598600, 0, 2008, 1.0, 3.0, 0.0, 1.3994, 10.0, 
2025-01-10 03:56:40.617917, 1736452600600, 1817, 1, 1.0, 3.0, 0.0, 1.3994, 10.0, 
2025-01-10 03:56:40.814363, 1736452600800, 4, 10, 1.0, 3.0, 0.0, 1.3994, 9.0, 
2025-01-10 03:56:41.004668, 1736452601000, 2, 2, 1.0, 3.0, 0.0, 1.3994, 8.5, 
2025-01-10 03:56:43.216375, 1736452601200, 1, 2003, 1.0, 3.0, 0.0, 1.1113, 17.0, 
2025-01-10 03:56:43.217548, 1736452603200, 1817, 0, 1.0, 3.0, 0.0, 1.1113, 17.0, 
2025-01-10 03:56:43.403303, 1736452603400, 0, 2, 1.0, 3.0, 0.0, 1.1113, 16.5, 
2025-01-10 03:56:43.604510, 1736452603600, 1, 2, 1.0, 3.0, 0.0, 1.1113, 15.5, 
2025-01-10 03:56:45.813539, 1736452603800, 2, 2002, 1.0, 3.0, 0.0, 1.1113, 4.0, 
2025-01-10 03:56:45.814881, 1736452605800, 1814, 0, 1.0, 3.0, 0.0, 1.1113, 4.0, 
2025-01-10 03:56:46.002388, 1736452606000, 1, 1, 1.0, 3.0, 0.0, 1.1113, 3.5, 
2025-01-10 03:56:46.202177, 1736452606200, 0, 1, 1.0, 3.0, 0.0, 1.1113, 2.5, 
2025-01-10 03:56:48.424481, 1736452606400, 0, 2005, 1.0, 3.0, 0.0, 1.1113, 11.0, 
2025-01-10 03:56:48.425450, 1736452608400, 1825, 0, 1.0, 3.0, 0.0, 1.1113, 11.0, 
2025-01-10 03:56:48.627321, 1736452608600, 1, 7, 1.0, 3.0, 0.0, 1.1113, 10.0, 
2025-01-10 03:56:48.802626, 1736452608800, 0, 1, 1.0, 3.0, 0.0, 1.1113, 9.5, 
2025-01-10 03:56:51.017984, 1736452609000, 2, 2004, 1.0, 3.0, 0.0, 1.1113, 18.0, 
2025-01-10 03:56:51.018964, 1736452611000, 1818, 1, 1.0, 3.0, 0.0, 1.1113, 18.0, 
2025-01-10 03:56:51.205340, 1736452611200, 3, 2, 1.0, 3.0, 0.0, 1.1113, 17.5, 
2025-01-10 03:56:51.403854, 1736452611400, 0, 2, 1.0, 3.0, 0.0, 1.1113, 16.5, 
2025-01-10 03:56:53.608481, 1736452611600, 3, 2004, 1.0, 3.0, 0.0, 1.1113, 5.0, 
2025-01-10 03:56:53.610132, 1736452613600, 1809, 1, 1.0, 3.0, 0.0, 1.1113, 5.0, 
2025-01-10 03:56:53.809938, 1736452613800, 4, 6, 1.0, 3.0, 0.0, 1.1113, 4.0, 
2025-01-10 03:56:54.002843, 1736452614000, 1, 1, 1.0, 3.0, 0.0, 1.1113, 3.5, 
2025-01-10 03:56:56.214905, 1736452614200, 3, 2002, 1.0, 3.0, 0.0, 1.1113, 12.0, 
2025-01-10 03:56:56.215867, 1736452616200, 1815, 1, 1.0, 3.0, 0.0, 1.1113, 12.0, 
2025-01-10 03:56:56.402862, 1736452616400, 0, 2, 1.0, 3.0, 0.0, 1.1113, 11.5, 
2025-01-10 03:56:56.611847, 1736452616600, 1, 2, 1.0, 3.0, 0.0, 1.1113, 10.0, 
2025-01-10 03:56:58.824936, 1736452616800, 0, 2006, 1.0, 3.0, 0.0, 1.1113, 19.0, 
2025-01-10 03:56:58.825967, 1736452618800, 1825, 1, 1.0, 3.0, 0.0, 1.1113, 19.0, 
2025-01-10 03:56:59.007345, 1736452619000, 4, 3, 1.0, 3.0, 0.0, 1.1113, 18.5, 
2025-01-10 03:56:59.205280, 1736452619200, 0, 2, 1.0, 3.0, 0.0, 1.1113, 17.5, 
2025-01-10 03:57:01.415752, 1736452619400, 0, 2007, 1.0, 3.0, 0.0, 1.1113, 6.0, 
2025-01-10 03:57:01.417301, 1736452621400, 1816, 1, 1.0, 3.0, 0.0, 1.1113, 6.0, 
2025-01-10 03:57:01.618026, 1736452621600, 1, 17, 1.0, 3.0, 0.0, 1.1113, 5.0, 
2025-01-10 03:57:01.817443, 1736452621800, 1, 7, 1.0, 3.0, 0.0, 1.1113, 4.0, 
2025-01-10 03:57:04.015398, 1736452622000, 5, 2010, 1.0, 3.0, 0.0, 1.1113, 13.0, 
2025-01-10 03:57:04.016473, 1736452624000, 1816, 0, 1.0, 3.0, 0.0, 1.1113, 13.0, 
2025-01-10 03:57:04.210868, 1736452624200, 0, 10, 1.0, 3.0, 0.0, 1.1113, 12.0, 
2025-01-10 03:57:04.415444, 1736452624400, 1, 5, 1.0, 3.0, 0.0, 1.1113, 11.0, 
2025-01-10 03:57:06.619499, 1736452624600, 0, 2004, 1.0, 3.0, 0.0, 1.8848, 0.0, 
2025-01-10 03:57:06.620946, 1736452626600, 1820, 1, 1.0, 3.0, 0.0, 1.8848, 0.0, 
2025-01-10 03:57:06.824453, 1736452626800, 2, 22, 1.0, 3.0, 0.0, 1.8848, 19.0, 
2025-01-10 03:57:07.001230, 1736452627000, 0, 1, 1.0, 3.0, 0.0, 1.8848, 18.5, 
2025-01-10 03:57:09.207219, 1736452627200, 4, 2003, 1.0, 3.0, 0.0, 1.8848, 7.0, 
2025-01-10 03:57:09.208166, 1736452629200, 1807, 1, 1.0, 3.0, 0.0, 1.8848, 7.0, 
2025-01-10 03:57:09.401961, 1736452629400, 1, 1, 1.0, 3.0, 0.0, 1.8848, 6.5, 
2025-01-10 03:57:09.613557, 1736452629600, 2, 3, 1.0, 3.0, 0.0, 1.8848, 5.5, 
2025-01-10 03:57:11.815033, 1736452629800, 9, 2006, 1.0, 3.0, 0.0, 1.8848, 14.0, 
2025-01-10 03:57:11.815921, 1736452631800, 1815, 1, 1.0, 3.0, 0.0, 1.8848, 14.0, 
2025-01-10 03:57:12.003016, 1736452632000, 2, 1, 1.0, 3.0, 0.0, 1.8848, 13.5, 
2025-01-10 03:57:12.215075, 1736452632200, 1, 4, 1.0, 3.0, 0.0, 1.8848, 12.5, 
2025-01-10 03:57:14.413617, 1736452632400, 1, 2003, 1.0, 3.0, 0.0, 1.8848, 1.0, 
2025-01-10 03:57:14.415061, 1736452634400, 1814, 1, 1.0, 3.0, 0.0, 1.8848, 1.0, 
2025-01-10 03:57:14.605816, 1736452634600, 1, 4, 1.0, 3.0, 0.0, 1.8848, 0.5, 
2025-01-10 03:57:14.806341, 1736452634800, 0, 4, 1.0, 3.0, 0.0, 1.8848, 19.5, 
2025-01-10 03:57:17.024889, 1736452635000, 1, 2005, 1.0, 3.0, 0.0, 1.8848, 8.0, 
2025-01-10 03:57:17.025844, 1736452637000, 1825, 1, 1.0, 3.0, 0.0, 1.8848, 8.0, 
2025-01-10 03:57:17.206321, 1736452637200, 2, 2, 1.0, 3.0, 0.0, 1.8848, 7.5, 
2025-01-10 03:57:17.404869, 1736452637400, 0, 2, 1.0, 3.0, 0.0, 1.8848, 6.5, 
2025-01-10 03:57:19.619477, 1736452637600, 1, 2009, 1.0, 3.0, 0.0, 1.8848, 15.0, 
2025-01-10 03:57:19.621313, 1736452639600, 1820, 1, 1.0, 3.0, 0.0, 1.8848, 15.0, 
2025-01-10 03:57:19.803818, 1736452639800, 0, 2, 1.0, 3.0, 0.0, 1.8848, 14.5, 
2025-01-10 03:57:20.002999, 1736452640000, 2, 1, 1.0, 3.0, 0.0, 1.8848, 13.5, 
2025-01-10 03:57:22.217268, 1736452640200, 2, 2006, 1.0, 3.0, 0.0, 1.8848, 2.0, 
2025-01-10 03:57:22.219138, 1736452642200, 1818, 1, 1.0, 3.0, 0.0, 1.8848, 2.0, 
2025-01-10 03:57:22.416035, 1736452642400, 1, 15, 1.0, 3.0, 0.0, 1.8848, 1.0, 
2025-01-10 03:57:22.605876, 1736452642600, 1, 4, 1.0, 3.0, 0.0, 1.8848, 0.5, 
2025-01-10 03:57:24.825305, 1736452642800, 3, 2003, 1.0, 3.0, 0.0, 1.8848, 9.0, 
2025-01-10 03:57:24.826818, 1736452644800, 1826, 0, 1.0, 3.0, 0.0, 1.8848, 9.0, 
2025-01-10 03:57:25.004226, 1736452645000, 1, 3, 1.0, 3.0, 0.0, 1.8848, 8.5, 
2025-01-10 03:57:25.226427, 1736452645200, 5, 2, 1.0, 3.0, 0.0, 1.8848, 7.0, 
2025-01-10 03:57:27.415604, 1736452645400, 0, 2007, 1.0, 3.0, 0.0, 1.8848, 16.0, 
2025-01-10 03:57:27.416606, 1736452647400, 1816, 0, 1.0, 3.0, 0.0, 1.8848, 16.0, 
2025-01-10 03:57:27.623973, 1736452647600, 0, 23, 1.0, 3.0, 0.0, 1.8848, 15.0, 
2025-01-10 03:57:27.803782, 1736452647800, 1, 2, 1.0, 3.0, 0.0, 1.8848, 14.5, 
2025-01-10 03:57:30.003828, 1736452648000, 2, 2001, 1.0, 3.0, 0.0, 1.8848, 3.5, 
2025-01-10 03:57:30.005726, 1736452650000, 1804, 0, 1.0, 3.0, 0.0, 1.8848, 3.5, 
2025-01-10 03:57:30.223256, 1736452650200, 0, 23, 1.0, 3.0, 0.0, 1.8848, 2.0, 
2025-01-10 03:57:30.425547, 1736452650400, 4, 3, 1.0, 3.0, 0.0, 1.8848, 1.0, 
2025-01-10 03:57:32.619885, 1736452650600, 1, 2008, 1.0, 3.0, 0.0, 1.8848, 10.0, 
2025-01-10 03:57:32.621163, 1736452652600, 1820, 1, 1.0, 3.0, 0.0, 1.8848, 10.0, 
2025-01-10 03:57:32.824808, 1736452652800, 4, 20, 1.0, 3.0, 0.0, 1.8848, 9.0, 
2025-01-10 03:57:33.003043, 1736452653000, 1, 2, 1.0, 3.0, 0.0, 1.8848, 8.5, 
2025-01-10 03:57:35.219424, 1736452653200, 1, 2009, 1.0, 3.0, 0.0, 1.8848, 17.0, 
2025-01-10 03:57:35.221201, 1736452655200, 1820, 1, 1.0, 3.0, 0.0, 1.8848, 17.0, 
2025-01-10 03:57:35.417891, 1736452655400, 7, 11, 1.0, 3.0, 0.0, 1.8848, 16.0, 
2025-01-10 03:57:35.611430, 1736452655600, 1, 2, 1.0, 3.0, 0.0, 1.8848, 15.0, 
2025-01-10 03:57:37.826256, 1736452655800, 1, 2005, 1.0, 3.0, 0.0, 1.8848, 4.0, 
2025-01-10 03:57:37.827341, 1736452657800, 1827, 0, 1.0, 3.0, 0.0, 1.8848, 4.0, 
2025-01-10 03:57:38.000592, 1736452658000, 0, 0, 1.0, 3.0, 0.0, 1.8848, 3.5, 
2025-01-10 03:57:38.215134, 1736452658200, 0, 6, 1.0, 3.0, 0.0, 1.8848, 2.0, 
2025-01-10 03:57:40.409674, 1736452658400, 6, 2002, 1.0, 3.0, 0.0, 1.8848, 11.0, 
2025-01-10 03:57:40.411712, 1736452660400, 1810, 1, 1.0, 3.0, 0.0, 1.8848, 11.0, 
2025-01-10 03:57:40.609873, 1736452660600, 0, 2, 1.0, 3.0, 0.0, 1.1928, 10.5, 
2025-01-10 03:57:40.829168, 1736452660800, 6, 2, 1.0, 3.0, 0.0, 1.1928, 9.0, 
2025-01-10 03:57:43.023043, 1736452661000, 0, 2003, 1.0, 3.0, 0.0, 1.1928, 18.0, 
2025-01-10 03:57:43.024164, 1736452663000, 1823, 1, 1.0, 3.0, 0.0, 1.1928, 18.0, 
2025-01-10 03:57:43.206297, 1736452663200, 1, 3, 1.0, 3.0, 0.0, 1.1928, 17.5, 
2025-01-10 03:57:43.411267, 1736452663400, 1, 2, 1.0, 3.0, 0.0, 1.1928, 16.0, 
2025-01-10 03:57:45.613211, 1736452663600, 1, 2003, 1.0, 3.0, 0.0, 1.1928, 5.0, 
2025-01-10 03:57:45.614702, 1736452665600, 1814, 0, 1.0, 3.0, 0.0, 1.1928, 5.0, 
2025-01-10 03:57:45.814733, 1736452665800, 1, 13, 1.0, 3.0, 0.0, 1.1928, 4.0, 
2025-01-10 03:57:46.021827, 1736452666000, 1, 2, 1.0, 3.0, 0.0, 1.1928, 3.0, 
2025-01-10 03:57:48.207691, 1736452666200, 6, 2001, 1.0, 3.0, 0.0, 1.1928, 12.0, 
2025-01-10 03:57:48.209105, 1736452668200, 1808, 1, 1.0, 3.0, 0.0, 1.1928, 12.0, 
2025-01-10 03:57:48.406176, 1736452668400, 3, 2, 1.0, 3.0, 0.0, 1.1928, 11.5, 
2025-01-10 03:57:48.604408, 1736452668600, 0, 3, 1.0, 3.0, 0.0, 1.1928, 10.5, 
2025-01-10 03:57:50.817529, 1736452668800, 0, 2008, 1.0, 3.0, 0.0, 1.1928, 19.0, 
2025-01-10 03:57:50.818549, 1736452670800, 1818, 0, 1.0, 3.0, 0.0, 1.1928, 19.0, 
2025-01-10 03:57:51.002243, 1736452671000, 0, 2, 1.0, 3.0, 0.0, 1.1928, 18.5, 
2025-01-10 03:57:51.215782, 1736452671200, 1, 6, 1.0, 3.0, 0.0, 1.1928, 17.0, 
2025-01-10 03:57:53.413143, 1736452671400, 0, 2004, 1.0, 3.0, 0.0, 1.1928, 6.5, 
2025-01-10 03:57:53.414240, 1736452673400, 1813, 1, 1.0, 3.0, 0.0, 1.1928, 6.5, 
2025-01-10 03:57:53.612604, 1736452673600, 1, 11, 1.0, 3.0, 0.0, 1.1928, 5.0, 
2025-01-10 03:57:53.801013, 1736452673800, 0, 1, 1.0, 3.0, 0.0, 1.1928, 4.5, 
2025-01-10 03:57:56.003607, 1736452674000, 1, 2002, 1.0, 3.0, 0.0, 1.1928, 13.5, 
2025-01-10 03:57:56.004514, 1736452676000, 1804, 0, 1.0, 3.0, 0.0, 1.1928, 13.5, 
2025-01-10 03:57:56.215009, 1736452676200, 0, 15, 1.0, 3.0, 0.0, 1.1928, 12.0, 
2025-01-10 03:57:56.404321, 1736452676400, 1, 2, 1.0, 3.0, 0.0, 1.1928, 11.5, 
2025-01-10 03:57:58.606208, 1736452676600, 3, 2003, 1.0, 3.0, 0.0, 1.1928, 0.0, 
2025-01-10 03:57:58.607467, 1736452678600, 1806, 1, 1.0, 3.0, 0.0, 1.1928, 0.0, 
2025-01-10 03:57:58.801797, 1736452678800, 1, 0, 1.0, 3.0, 0.0, 1.1928, 19.5, 
2025-01-10 03:57:59.003108, 1736452679000, 2, 1, 1.0, 3.0, 0.0, 1.1928, 18.5, 
2025-01-10 03:58:01.225469, 1736452679200, 1, 2004, 1.0, 3.0, 0.0, 1.1928, 7.0, 
2025-01-10 03:58:01.226704, 1736452681200, 1826, 0, 1.0, 3.0, 0.0, 1.1928, 7.0, 
2025-01-10 03:58:01.411409, 1736452681400, 1, 10, 1.0, 3.0, 0.0, 1.1928, 6.0, 
2025-01-10 03:58:01.613774, 1736452681600, 0, 4, 1.0, 3.0, 0.0, 1.1928, 5.0, 
2025-01-10 03:58:03.814128, 1736452681800, 1, 2003, 1.0, 3.0, 0.0, 1.1928, 14.0, 
2025-01-10 03:58:03.815402, 1736452683800, 1814, 1, 1.0, 3.0, 0.0, 1.1928, 14.0, 
2025-01-10 03:58:04.004143, 1736452684000, 3, 1, 1.0, 3.0, 0.0, 1.1928, 13.5, 
2025-01-10 03:58:04.215540, 1736452684200, 5, 2, 1.0, 3.0, 0.0, 1.1928, 12.0, 
2025-01-10 03:58:06.413375, 1736452684400, 2, 2003, 1.0, 3.0, 0.0, 1.1928, 1.0, 
2025-01-10 03:58:06.414326, 1736452686400, 1814, 0, 1.0, 3.0, 0.0, 1.1928, 1.0, 
2025-01-10 03:58:06.600476, 1736452686600, 0, 0, 1.0, 3.0, 0.0, 1.1928, 0.5, 
2025-01-10 03:58:06.802118, 1736452686800, 0, 1, 1.0, 3.0, 0.0, 1.1928, 19.5, 
2025-01-10 03:58:09.003496, 1736452687000, 2, 2001, 1.0, 3.0, 0.0, 1.1928, 8.5, 
2025-01-10 03:58:09.004491, 1736452689000, 1804, 0, 1.0, 3.0, 0.0, 1.1928, 8.5, 
2025-01-10 03:58:09.218659, 1736452689200, 7, 11, 1.0, 3.0, 0.0, 1.1928, 7.0, 
2025-01-10 03:58:09.403307, 1736452689400, 0, 2, 1.0, 3.0, 0.0, 1.1928, 6.5, 
2025-01-10 03:58:11.613704, 1736452689600, 0, 2004, 1.0, 3.0, 0.0, 1.1928, 15.0, 
2025-01-10 03:58:11.615835, 1736452691600, 1814, 1, 1.0, 3.0, 0.0, 1.1928, 15.0, 
2025-01-10 03:58:11.829496, 1736452691800, 5, 24, 1.0, 3.0, 0.0, 1.1928, 14.0, 
2025-01-10 03:58:12.003350, 1736452692000, 1, 2, 1.0, 3.0, 0.0, 1.1928, 13.5, 
2025-01-10 03:58:14.222517, 1736452692200, 0, 2004, 1.0, 3.0, 0.0, 1.1928, 2.0, 
2025-01-10 03:58:14.224213, 1736452694200, 1823, 1, 1.0, 3.0, 0.0, 1.1928, 2.0, 
2025-01-10 03:58:14.403196, 1736452694400, 0, 2, 1.0, 3.0, 0.0, 1.1928, 1.5, 
2025-01-10 03:58:14.621634, 1736452694600, 1, 2, 1.0, 3.0, 0.02666666666666667, 1.1928, 0.0, 
2025-01-10 03:58:16.826454, 1736452694800, 0, 2007, 1.0, 3.0, 0.0, 1.1928, 9.0, 
2025-01-10 03:58:16.827893, 1736452696800, 1827, 1, 1.0, 3.0, 0.0, 1.1928, 9.0, 
2025-01-10 03:58:17.002259, 1736452697000, 1, 1, 1.0, 3.0, 0.0, 1.1928, 8.5, 
2025-01-10 03:58:17.205388, 1736452697200, 2, 2, 1.0, 3.0, 0.0, 1.1928, 7.5, 
2025-01-10 03:58:19.416466, 1736452697400, 0, 2007, 1.0, 3.0, 0.0, 1.1928, 16.0, 
2025-01-10 03:58:19.417972, 1736452699400, 1817, 1, 1.0, 3.0, 0.0, 1.1928, 16.0, 
2025-01-10 03:58:19.615253, 1736452699600, 5, 10, 1.0, 3.0, 0.0, 1.1928, 15.0, 
2025-01-10 03:58:19.802204, 1736452699800, 0, 1, 1.0, 3.0, 0.0, 1.1928, 14.5, 
2025-01-10 03:58:22.023101, 1736452700000, 0, 2002, 1.0, 3.0, 0.0, 1.1928, 3.0, 
2025-01-10 03:58:22.024176, 1736452702000, 1823, 1, 1.0, 3.0, 0.0, 1.1928, 3.0, 
2025-01-10 03:58:22.215178, 1736452702200, 1, 14, 1.0, 3.0, 0.0, 1.1928, 2.0, 
2025-01-10 03:58:22.412573, 1736452702400, 0, 3, 1.0, 3.0, 0.0, 1.1928, 1.0, 
2025-01-10 03:58:24.615630, 1736452702600, 0, 2006, 1.0, 3.0, 0.0, 1.1928, 10.0, 
2025-01-10 03:58:24.617687, 1736452704600, 1816, 1, 1.0, 3.0, 0.0, 1.1928, 10.0, 
2025-01-10 03:58:24.803987, 1736452704800, 1, 2, 1.0, 3.0, 0.0, 1.1928, 9.5, 
2025-01-10 03:58:25.024406, 1736452705000, 1, 2, 1.0, 3.0, 0.0, 1.1928, 8.0, 
2025-01-10 03:58:27.212996, 1736452705200, 0, 2004, 1.0, 3.0, 0.0, 1.1928, 17.5, 
2025-01-10 03:58:27.213938, 1736452707200, 1813, 1, 1.0, 3.0, 0.0, 1.1928, 17.5, 
2025-01-10 03:58:27.402448, 1736452707400, 0, 2, 1.0, 3.0, 0.0, 1.1928, 16.5, 
2025-01-10 03:58:27.606511, 1736452707600, 1, 4, 1.0, 3.0, 0.0, 1.1928, 15.5, 
2025-01-10 03:58:29.823804, 1736452707800, 0, 2004, 1.0, 3.0, 0.0, 1.1928, 4.0, 
2025-01-10 03:58:29.825589, 1736452709800, 1824, 1, 1.0, 3.0, 0.0, 1.1928, 4.0, 
2025-01-10 03:58:30.002362, 1736452710000, 1, 1, 1.0, 3.0, 0.0, 1.1928, 3.5, 
2025-01-10 03:58:30.224182, 1736452710200, 0, 5, 1.0, 3.0, 0.0, 1.1928, 2.0, 
2025-01-10 03:58:32.407023, 1736452710400, 3, 2003, 1.0, 3.0, 0.0, 1.1928, 11.0, 
2025-01-10 03:58:32.407881, 1736452712400, 1807, 1, 1.0, 3.0, 0.0, 1.1928, 11.0, 
2025-01-10 03:58:32.605117, 1736452712600, 0, 4, 1.0, 3.0, 0.0, 1.1928, 10.5, 
2025-01-10 03:58:32.829234, 1736452712800, 8, 3, 1.0, 3.0, 0.0, 1.1928, 9.0, 
2025-01-10 03:58:35.004550, 1736452713000, 1, 2003, 1.0, 3.0, 0.0, 1.1928, 18.5, 
2025-01-10 03:58:35.005664, 1736452715000, 1805, 0, 1.0, 3.0, 0.0, 1.1928, 18.5, 
2025-01-10 03:58:35.203726, 1736452715200, 0, 3, 1.0, 3.0, 0.0, 1.1928, 17.5, 
2025-01-10 03:58:35.403269, 1736452715400, 0, 2, 1.0, 3.0, 0.0, 1.1928, 16.5, 
2025-01-10 03:58:37.619197, 1736452715600, 1, 2008, 1.0, 3.0, 0.0, 1.1928, 5.0, 
